trip_id,person_id,household_id,tour_id,primary_purpose,trip_num,outbound,trip_count,purpose,destination,origin,destination_logsum,depart,trip_mode,mode_choice_logsum
490726429,1496117,517096,61340803,eatout,1,FALSE,1,Home,1918,1969,NA,12,SHARED2FREE,0.6672805767719877
490936281,1496756,517249,61367035,work,1,TRUE,1,work,726,1919,NA,6,DRIVEALONEFREE,-5.240405644952775
490936285,1496756,517249,61367035,work,1,FALSE,1,Home,1919,726,NA,15,DRIVEALONEFREE,-5.222801690312181
491146465,1497397,517387,61393308,school,1,TRUE,1,school,1917,1919,NA,7,SHARED3FREE,-0.4263810124604065
491146469,1497397,517387,61393308,school,1,FALSE,1,Home,1919,1917,NA,11,SHARED3FREE,-0.42640339866636945
491146473,1497397,517387,61393309,school,1,TRUE,1,school,1917,1919,NA,14,WALK,-1.4350402390972659
491146477,1497397,517387,61393309,school,1,FALSE,1,Home,1919,1917,NA,17,WALK,-1.4350844298296614
492698953,1502130,518601,61587369,work,1,TRUE,1,work,2304,2797,NA,7,DRIVEALONEFREE,-0.08659140211879598
492698673,1502130,518601,61587334,atwork,1,TRUE,1,atwork,2306,2304,NA,11,WALK,-0.5935819411574376
492698677,1502130,518601,61587334,atwork,1,FALSE,1,Work,2304,2306,NA,14,WALK,-0.59350575372127
492698957,1502130,518601,61587369,work,1,FALSE,1,Home,2797,2304,NA,17,SHARED3FREE,-0.07590730705628673
492947713,1502889,518813,61618464,othdiscr,1,TRUE,1,othdiscr,2596,2808,NA,14,SHARED3FREE,-1.7382323992291397
492947717,1502889,518813,61618464,othdiscr,1,FALSE,1,Home,2808,2596,NA,16,SHARED3FREE,-1.7754298320633866
493315025,1504009,519116,61664378,escort,1,TRUE,1,escort,2808,2809,NA,7,SHARED2FREE,0.7988184259796027
493315029,1504009,519116,61664378,escort,1,FALSE,2,shopping,2797,2808,10.087001540670542,7,SHARED2FREE,0.8300594930233011
493315030,1504009,519116,61664378,escort,2,FALSE,2,Home,2809,2797,NA,7,SHARED2FREE,0.7015191667231545
493315033,1504009,519116,61664379,escort,1,TRUE,2,escort,2804,2809,17.052392918126145,14,SHARED3FREE,1.809728879858429
493315034,1504009,519116,61664379,escort,2,TRUE,2,escort,2808,2804,NA,14,SHARED3FREE,1.8156281578885192
493315037,1504009,519116,61664379,escort,1,FALSE,1,Home,2809,2808,NA,14,SHARED3FREE,1.9695528802562643
493315153,1504009,519116,61664394,othdiscr,1,TRUE,1,othdiscr,2834,2809,NA,15,SHARED3FREE,1.7217670345004337
493315157,1504009,519116,61664394,othdiscr,1,FALSE,1,Home,2809,2834,NA,21,SHARED3FREE,1.721767448329061
493619649,1504937,519390,61702456,work,1,TRUE,1,work,2785,2776,NA,5,WALK,0.047020562971930184
493619653,1504937,519390,61702456,work,1,FALSE,1,Home,2776,2785,NA,17,DRIVEALONEFREE,0.04708518914528144
493718377,1505238,519462,61714797,work,1,TRUE,1,work,2445,2776,NA,8,DRIVEALONEFREE,-0.911126492180981
493718065,1505238,519462,61714758,atwork,1,TRUE,1,atwork,2358,2445,NA,11,SHARED3FREE,3.6014976928412668
493718069,1505238,519462,61714758,atwork,1,FALSE,1,Work,2445,2358,NA,11,SHARED3FREE,3.6052947465611176
493718381,1505238,519462,61714797,work,1,FALSE,3,shopping,2495,2445,8.043015966055183,18,DRIVEALONEFREE,-0.5140538280077179
493718382,1505238,519462,61714797,work,2,FALSE,3,escort,2737,2495,9.87795744848754,18,DRIVEALONEFREE,-0.6379605501684305
493718383,1505238,519462,61714797,work,3,FALSE,3,Home,2776,2737,NA,18,DRIVEALONEFREE,-0.31503251137123917
494991761,1509121,520562,61873970,escort,1,TRUE,1,escort,2677,2796,NA,5,SHARED2FREE,0.61753185279433
494991765,1509121,520562,61873970,escort,1,FALSE,1,Home,2796,2677,NA,6,SHARED2FREE,0.6175232428728749
494991769,1509121,520562,61873971,escort,1,TRUE,1,escort,2480,2796,NA,8,SHARED3FREE,1.5678677624178254
494991773,1509121,520562,61873971,escort,1,FALSE,1,Home,2796,2480,NA,8,SHARED3FREE,1.5940151756743448
495237281,1509869,520782,61904660,school,1,TRUE,1,school,2513,2617,NA,6,SHARED3FREE,-2.381248932738212
495237285,1509869,520782,61904660,school,1,FALSE,1,Home,2617,2513,NA,14,SHARED3FREE,-2.38233294318417
495237105,1509869,520782,61904638,escort,1,TRUE,2,escort,2512,2617,9.915240306190489,15,SHARED2FREE,-1.1311791379864617
495237106,1509869,520782,61904638,escort,2,TRUE,2,escort,2495,2512,NA,15,SHARED2FREE,0.3759101727224155
495237109,1509869,520782,61904638,escort,1,FALSE,2,eatout,2511,2495,9.8662679125114785,21,SHARED2FREE,0.41379082782216625
495237110,1509869,520782,61904638,escort,2,FALSE,2,Home,2617,2511,NA,21,SHARED2FREE,-0.765800683238413
495366577,1510263,520909,61920822,work,1,TRUE,1,work,2472,2617,NA,5,DRIVEALONEFREE,-0.23552003361406376
495366581,1510263,520909,61920822,work,1,FALSE,1,Home,2617,2472,NA,6,DRIVEALONEFREE,-0.23549898235492972
495366585,1510263,520909,61920823,work,1,TRUE,1,work,2472,2617,NA,7,DRIVEALONEFREE,-0.23639934152533318
495366457,1510263,520909,61920807,atwork,1,TRUE,1,atwork,2457,2472,NA,12,SHARED3FREE,3.561248257844816
495366461,1510263,520909,61920807,atwork,1,FALSE,1,Work,2472,2457,NA,13,SHARED3FREE,3.5511213886642596
495366589,1510263,520909,61920823,work,1,FALSE,1,Home,2617,2472,NA,14,DRIVEALONEFREE,-0.23549898235492972
496333457,1513211,522108,62041682,school,1,TRUE,1,school,2650,2658,NA,8,SHARED3FREE,-1.2413778608995176
496333461,1513211,522108,62041682,school,1,FALSE,1,Home,2658,2650,NA,15,SHARED3FREE,-1.2413778608995176
496333409,1513211,522108,62041676,othdiscr,1,TRUE,1,othdiscr,2665,2658,NA,17,SHARED3FREE,0.9625689997296905
496333413,1513211,522108,62041676,othdiscr,1,FALSE,1,Home,2658,2665,NA,17,SHARED3FREE,0.9625689997296905
496333473,1513211,522108,62041684,shopping,1,TRUE,1,shopping,2699,2658,NA,18,SHARED2FREE,-0.37537555498952274
496333477,1513211,522108,62041684,shopping,1,FALSE,2,shopping,2699,2699,12.936003480702652,18,SHARED2FREE,1.7820295452872372
496333478,1513211,522108,62041684,shopping,2,FALSE,2,Home,2658,2699,NA,18,SHARED2FREE,-0.0914620205139825
499340713,1522380,524950,62417589,escort,1,TRUE,1,escort,2312,2807,NA,10,SHARED2FREE,0.01917554201176476
499340717,1522380,524950,62417589,escort,1,FALSE,1,Home,2807,2312,NA,13,SHARED2FREE,0.058770057001251985
500316097,1525353,525960,62539512,work,1,TRUE,2,work,2823,2823,8.96071970111975,7,DRIVEALONEFREE,0.06589571599102877
500316098,1525353,525960,62539512,work,2,TRUE,2,work,2810,2823,NA,9,DRIVEALONEFREE,-0.9216345807094078
500315817,1525353,525960,62539477,atwork,1,TRUE,1,atwork,2836,2810,NA,16,DRIVEALONEFREE,-0.4604441551134424
500315821,1525353,525960,62539477,atwork,1,FALSE,3,eatout,2805,2836,7.435803609092268,16,WALK,-0.024916532654598457
500315822,1525353,525960,62539477,atwork,2,FALSE,3,eatout,2808,2805,7.561893788427517,16,WALK,-0.2324629950458179
500315823,1525353,525960,62539477,atwork,3,FALSE,3,Work,2810,2808,NA,16,DRIVEALONEFREE,-0.5113501210431632
500316101,1525353,525960,62539512,work,1,FALSE,1,Home,2823,2810,NA,17,DRIVEALONEFREE,-0.8782627246641337
500477889,1525847,526081,62559736,escort,1,TRUE,1,escort,2826,2825,NA,8,SHARED2FREE,0.6425642698481392
500477893,1525847,526081,62559736,escort,1,FALSE,1,Home,2825,2826,NA,10,SHARED3FREE,0.6425642698481376
500477897,1525847,526081,62559737,escort,1,TRUE,1,escort,2835,2825,NA,11,SHARED3FREE,1.2027316909530181
500477901,1525847,526081,62559737,escort,1,FALSE,1,Home,2825,2835,NA,12,SHARED2FREE,1.202731783381176
501011721,1527474,526624,62626465,school,1,TRUE,1,school,2843,2841,NA,8,WALK,-1.8418512665358346
501011725,1527474,526624,62626465,school,1,FALSE,1,Home,2841,2843,NA,15,WALK,-1.8418512665358346
501140689,1527867,526755,62642586,work,1,TRUE,1,work,2383,2847,NA,7,DRIVEALONEFREE,-1.0815118532149046
501140693,1527867,526755,62642586,work,1,FALSE,1,Home,2847,2383,NA,19,DRIVEALONEFREE,-1.0413683550016704
501462065,1528847,527029,62682758,school,1,TRUE,1,school,2852,2852,NA,6,WALK,-1.2562705965794563
501462069,1528847,527029,62682758,school,1,FALSE,1,Home,2852,2852,NA,14,WALK,-1.2562705965794563
501576601,1529196,527167,62697075,work,1,TRUE,2,othmaint,2498,2853,6.523182579045781,7,SHARED3FREE,-1.4873083011197112
501576602,1529196,527167,62697075,work,2,TRUE,2,work,2398,2498,NA,7,SHARED3FREE,0.3142427912141176
501576605,1529196,527167,62697075,work,1,FALSE,2,othmaint,2494,2398,6.3229843739413285,11,SHARED3FREE,0.31161217625106946
501576606,1529196,527167,62697075,work,2,FALSE,2,Home,2853,2494,NA,11,SHARED3FREE,-1.7731329259303428
501576361,1529196,527167,62697045,escort,1,TRUE,1,escort,2852,2853,NA,12,SHARED3FREE,2.018430883726669
501576365,1529196,527167,62697045,escort,1,FALSE,2,eatout,2849,2852,12.408772248173522,12,SHARED3FREE,1.926982239934361
501576366,1529196,527167,62697045,escort,2,FALSE,2,Home,2853,2849,NA,12,DRIVEALONEFREE,1.9259086604867042
501576409,1529196,527167,62697051,othdiscr,1,TRUE,1,othdiscr,2852,2853,NA,14,SHARED2FREE,0.2791664940075389
501576413,1529196,527167,62697051,othdiscr,1,FALSE,1,Home,2853,2852,NA,16,SHARED3FREE,0.27959698901211943
501704521,1529586,527286,62713065,work,1,TRUE,1,work,215,301,NA,7,DRIVEALONEFREE,-0.39964001743870714
501704525,1529586,527286,62713065,work,1,FALSE,1,Home,301,215,NA,22,DRIVEALONEFREE,-0.3989818496337018
501866505,1530080,527459,62733313,shopping,1,TRUE,1,shopping,255,302,NA,12,DRIVEALONEFREE,0.10248274383608805
501866509,1530080,527459,62733313,shopping,1,FALSE,2,othdiscr,213,255,13.892004027935311,13,DRIVEALONEFREE,0.09774580025814136
501866510,1530080,527459,62733313,shopping,2,FALSE,2,Home,302,213,NA,13,DRIVEALONEFREE,0.5757523493774891
504334049,1537603,530341,63041756,shopping,1,TRUE,2,othmaint,307,307,12.545716650320326,10,TNC_SINGLE,0.3642973219577754
504334050,1537603,530341,63041756,shopping,2,TRUE,2,shopping,355,307,NA,10,DRIVEALONEFREE,-0.09692753311904703
504334053,1537603,530341,63041756,shopping,1,FALSE,1,Home,307,355,NA,10,DRIVEALONEFREE,-0.07381418000667488
506351561,1543754,532951,63293945,school,1,TRUE,1,school,354,341,NA,9,SHARED3FREE,-0.8797094462940419
506351565,1543754,532951,63293945,school,1,FALSE,1,Home,341,354,NA,14,WALK,-0.8768042089405415
506351577,1543754,532951,63293947,shopping,1,TRUE,1,shopping,310,341,NA,17,SHARED3FREE,1.1515420639626206
506351581,1543754,532951,63293947,shopping,1,FALSE,1,Home,341,310,NA,17,SHARED3FREE,1.1607490620007233
506914473,1545470,533782,63364309,work,1,TRUE,1,work,544,343,NA,6,DRIVEALONEFREE,-1.7822826143346289
506914477,1545470,533782,63364309,work,1,FALSE,1,Home,343,544,NA,16,DRIVEALONEFREE,-1.7686640482027978
506914425,1545470,533782,63364303,shopping,1,TRUE,2,othmaint,329,343,11.484165584183767,17,DRIVEALONEFREE,-0.2792584243999622
506914426,1545470,533782,63364303,shopping,2,TRUE,2,shopping,381,329,NA,17,DRIVEALONEFREE,-0.49993433119097924
506914429,1545470,533782,63364303,shopping,1,FALSE,1,Home,343,381,NA,17,DRIVEALONEFREE,-0.7567280206695555
507148665,1546184,534028,63393583,work,1,TRUE,1,work,211,343,NA,7,WALK_LOC,-0.9583171303703344
507148669,1546184,534028,63393583,work,1,FALSE,1,Home,343,211,NA,18,WALK_LOC,-0.9356404747831581
507556697,1547428,534601,63444587,work,1,TRUE,1,work,255,337,NA,7,WALK_LOC,-0.9113771933503203
507556417,1547428,534601,63444552,atwork,1,TRUE,1,atwork,211,255,NA,14,SHARED2FREE,2.222309772486506
507556421,1547428,534601,63444552,atwork,1,FALSE,1,Work,255,211,NA,15,SHARED2FREE,2.22286775528247
507556701,1547428,534601,63444587,work,1,FALSE,1,Home,337,255,NA,17,WALK_LOC,-0.909331131544806
508091929,1549060,535212,63511491,school,1,TRUE,1,school,339,338,NA,7,WALK,-0.7113167757284391
508091933,1549060,535212,63511491,school,1,FALSE,1,Home,338,339,NA,15,WALK,-0.7113167757284391
508118889,1549142,535227,63514861,work,1,TRUE,1,work,504,338,NA,6,WALK_LOC,-0.42466173082210174
508118609,1549142,535227,63514826,atwork,1,TRUE,2,othmaint,489,504,26.01463367298476,10,SHARED3FREE,3.586763366425525
508118610,1549142,535227,63514826,atwork,2,TRUE,2,atwork,519,489,NA,10,SHARED3FREE,3.453836598709667
508118613,1549142,535227,63514826,atwork,1,FALSE,1,Work,504,519,NA,16,SHARED3FREE,3.5798247101760765
508118893,1549142,535227,63514861,work,1,FALSE,1,Home,338,504,NA,21,WALK_LOC,-0.5332988545936184
509442961,1553179,536989,63680370,school,1,TRUE,1,school,381,334,NA,8,SHARED3FREE,-1.0748459630657026
509442965,1553179,536989,63680370,school,1,FALSE,1,Home,334,381,NA,8,SHARED3FREE,-1.0807238222749231
509647785,1553804,537111,63705973,escort,1,TRUE,1,escort,338,334,NA,5,DRIVEALONEFREE,2.1039707548295583
509647789,1553804,537111,63705973,escort,1,FALSE,1,Home,334,338,NA,5,DRIVEALONEFREE,2.1039707548295583
509647793,1553804,537111,63705974,escort,1,TRUE,1,escort,351,334,NA,7,TNC_SINGLE,0.8062179960392357
509647797,1553804,537111,63705974,escort,1,FALSE,1,Home,334,351,NA,8,TNC_SINGLE,0.8062179960392357
509647801,1553804,537111,63705975,escort,1,TRUE,1,escort,330,334,NA,12,SHARED3FREE,2.082464196432495
509647805,1553804,537111,63705975,escort,1,FALSE,1,Home,334,330,NA,12,SHARED3FREE,2.082479391270574
509647833,1553804,537111,63705979,othdiscr,1,TRUE,2,othmaint,323,334,14.297388694354314,14,TNC_SINGLE,0.7068411171520266
509647834,1553804,537111,63705979,othdiscr,2,TRUE,2,othdiscr,356,323,NA,16,TNC_SINGLE,0.3526379530456094
509647837,1553804,537111,63705979,othdiscr,1,FALSE,1,Home,334,356,NA,16,SHARED3FREE,0.4334767675191776
510399473,1556095,538271,63799934,work,1,TRUE,2,escort,383,314,11.028007751213691,5,DRIVEALONEFREE,-0.5785852168205985
510399474,1556095,538271,63799934,work,2,TRUE,2,work,259,383,NA,5,DRIVEALONEFREE,-0.31961687356542934
510399477,1556095,538271,63799934,work,1,FALSE,1,Home,314,259,NA,16,DRIVEALONEFREE,-0.5695682606801917
510684593,1556965,538842,63835574,escort,1,TRUE,1,escort,356,322,NA,8,SHARED3FREE,1.0460473276101137
510684597,1556965,538842,63835574,escort,1,FALSE,2,othmaint,326,356,16.330944318139988,17,SHARED3FREE,0.9839511935454488
510684598,1556965,538842,63835574,escort,2,FALSE,2,Home,322,326,NA,18,SHARED3FREE,1.3883637552586527
510684601,1556965,538842,63835575,escort,1,TRUE,1,escort,168,322,NA,18,SHARED3FREE,0.5350606674730167
510684605,1556965,538842,63835575,escort,1,FALSE,1,Home,322,168,NA,19,SHARED3FREE,0.5317120398943584
511123913,1558304,539659,63890489,othdiscr,1,TRUE,1,othdiscr,310,329,NA,10,SHARED3FREE,1.864060305951613
511123917,1558304,539659,63890489,othdiscr,1,FALSE,1,Home,329,310,NA,12,SHARED3FREE,1.8743544760435005
511123977,1558304,539659,63890497,shopping,1,TRUE,2,othmaint,359,329,17.97714799816414,16,SHARED2FREE,1.4826969656490487
511123978,1558304,539659,63890497,shopping,2,TRUE,2,shopping,395,359,NA,17,SHARED2FREE,1.244247319421593
511123981,1558304,539659,63890497,shopping,1,FALSE,1,Home,329,395,NA,17,SHARED2FREE,1.1694482570952576
511214553,1558580,539760,63901819,work,1,TRUE,1,work,326,345,NA,8,TNC_SINGLE,0.32305239162777166
511214557,1558580,539760,63901819,work,1,FALSE,1,Home,345,326,NA,18,WALK,0.3583645042994247
511539273,1559570,540115,63942409,work,1,TRUE,1,work,306,346,NA,8,DRIVEALONEFREE,-0.9745767911046442
511539277,1559570,540115,63942409,work,1,FALSE,2,eatout,325,306,9.850121198585201,9,DRIVEALONEFREE,-0.8591162852964457
511539278,1559570,540115,63942409,work,2,FALSE,2,Home,346,325,NA,10,DRIVEALONEFREE,-0.06857460011108248
511539209,1559570,540115,63942401,univ,1,TRUE,1,univ,378,346,NA,18,DRIVEALONEFREE,-1.3441142324822037
511539213,1559570,540115,63942401,univ,1,FALSE,2,shopping,359,378,7.324194090307852,18,DRIVEALONEFREE,-1.3836232133846427
511539214,1559570,540115,63942401,univ,2,FALSE,2,Home,346,359,NA,18,DRIVEALONEFREE,-0.735243441848987
511578937,1559691,540159,63947367,social,1,TRUE,1,social,472,347,NA,10,SHARED2FREE,0.2883470503017342
511578941,1559691,540159,63947367,social,1,FALSE,1,Home,347,472,NA,13,SHARED2FREE,0.45310298031104035
511578913,1559691,540159,63947364,shopping,1,TRUE,1,shopping,359,347,NA,14,DRIVEALONEFREE,-0.2560229112399424
511578721,1559691,540159,63947340,escort,1,TRUE,1,escort,376,347,NA,16,SHARED3FREE,1.8867965044729083
511578917,1559691,540159,63947364,shopping,1,FALSE,1,Home,347,359,NA,16,DRIVEALONEFREE,-0.25502029918327523
511578725,1559691,540159,63947340,escort,1,FALSE,1,Home,347,376,NA,17,DRIVEALONEFREE,1.8820543030930923
511643841,1559889,540237,63955480,school,1,TRUE,1,school,520,348,NA,8,WALK_COM,-0.8412284668722803
511643845,1559889,540237,63955480,school,1,FALSE,1,Home,348,520,NA,13,WALK_LOC,-0.82301263586787
513177241,1564564,542101,64147155,school,1,TRUE,1,school,368,352,NA,8,WALK,-1.1213759202280151
513177245,1564564,542101,64147155,school,1,FALSE,1,Home,352,368,NA,12,WALK,-1.1213744982543308
513997041,1567064,543041,64249630,eatout,1,TRUE,1,eatout,341,354,NA,15,WALK,-1.2798288267497318
513997045,1567064,543041,64249630,eatout,1,FALSE,1,Home,354,341,NA,16,WALK,-1.2798494611226257
515668137,1572158,545154,64458517,work,1,TRUE,1,work,301,371,NA,7,DRIVEALONEFREE,-0.43797687359466736
515668141,1572158,545154,64458517,work,1,FALSE,1,Home,371,301,NA,17,DRIVEALONEFREE,-0.449037209424829
515689785,1572224,545166,64461223,work,1,TRUE,1,work,356,371,NA,9,DRIVEALONEFREE,-0.2669542550837607
515689789,1572224,545166,64461223,work,1,FALSE,1,Home,371,356,NA,17,DRIVEALONEFREE,-0.2734371137403913
515801281,1572564,545271,64475160,social,1,TRUE,1,social,359,371,NA,8,SHARED2FREE,0.5437106687819907
515801285,1572564,545271,64475160,social,1,FALSE,1,Home,371,359,NA,12,SHARED2FREE,0.5522843210958811
515801257,1572564,545271,64475157,shopping,1,TRUE,1,shopping,398,371,NA,14,SHARED2FREE,0.7890575756633477
515801261,1572564,545271,64475157,shopping,1,FALSE,1,Home,371,398,NA,16,SHARED2FREE,0.7935216055013695
515801289,1572564,545271,64475161,social,1,TRUE,1,social,361,371,NA,17,SHARED2FREE,0.7096961046875071
515801293,1572564,545271,64475161,social,1,FALSE,1,Home,371,361,NA,17,SHARED2FREE,0.7074317347607262
518151049,1579728,548013,64768881,shopping,1,TRUE,2,shopping,210,365,13.591044366346617,13,TNC_SINGLE,0.02149476099594126
518151050,1579728,548013,64768881,shopping,2,TRUE,2,shopping,359,210,NA,13,TNC_SINGLE,-0.1099010863170981
518151053,1579728,548013,64768881,shopping,1,FALSE,1,Home,365,359,NA,16,WALK_LOC,0.4875595133545399
518664353,1581293,548523,64833044,school,1,TRUE,1,school,367,366,NA,7,WALK,-1.1716335051766165
518664357,1581293,548523,64833044,school,1,FALSE,1,Home,366,367,NA,11,WALK,-1.1716335528463082
520309337,1586308,550361,65038667,work,1,TRUE,2,escort,359,393,11.01306457822294,5,DRIVEALONEFREE,-0.684998632598109
520309338,1586308,550361,65038667,work,2,TRUE,2,work,403,359,NA,7,DRIVEALONEFREE,-0.5937370736791513
520309057,1586308,550361,65038632,atwork,1,TRUE,1,atwork,359,403,NA,11,SHARED3FREE,3.2253514884591303
520309061,1586308,550361,65038632,atwork,1,FALSE,1,Work,403,359,NA,13,SHARED3FREE,3.2476117556835282
520309341,1586308,550361,65038667,work,1,FALSE,2,shopping,359,403,9.69392754656045,15,DRIVEALONEFREE,-0.6048512594158125
520309342,1586308,550361,65038667,work,2,FALSE,2,Home,393,359,NA,15,DRIVEALONEFREE,-0.6707557468304353
520440473,1586708,550537,65055059,school,1,TRUE,1,school,531,412,NA,6,DRIVEALONEFREE,-0.9842165935039184
520440477,1586708,550537,65055059,school,1,FALSE,1,Home,412,531,NA,15,SHARED3FREE,-1.0013491583020262
522010977,1591496,552302,65251372,social,1,TRUE,1,social,196,182,NA,8,TNC_SINGLE,0.34838631091030375
522010981,1591496,552302,65251372,social,1,FALSE,1,Home,182,196,NA,16,WALK_LOC,0.38627792199553856
522090969,1591740,552359,65261371,school,1,TRUE,1,school,154,182,NA,8,DRIVEALONEFREE,-1.0220737299422011
522090973,1591740,552359,65261371,school,1,FALSE,1,Home,182,154,NA,9,SHARED2FREE,-1.0077103470214224
522467201,1592887,552671,65308400,shopping,1,TRUE,1,shopping,398,182,NA,9,SHARED3FREE,1.0556292742380204
522467205,1592887,552671,65308400,shopping,1,FALSE,1,Home,182,398,NA,10,SHARED3FREE,1.0995765990488282
524411569,1598815,555001,65551446,school,1,TRUE,1,school,285,383,NA,8,SHARED3FREE,-0.8813418840166157
524411573,1598815,555001,65551446,school,1,FALSE,1,Home,383,285,NA,21,SHARED3FREE,-0.8761919670347671
526608641,1605514,557640,65826080,eatout,1,TRUE,1,eatout,374,373,NA,11,SHARED3FREE,2.678244197363052
526608645,1605514,557640,65826080,eatout,1,FALSE,2,social,215,374,21.860503007295662,16,SHARED3FREE,2.185265534780959
526608646,1605514,557640,65826080,eatout,2,FALSE,2,Home,373,215,NA,16,SHARED2FREE,2.262689836404537
526690905,1605764,557695,65836363,work,1,TRUE,1,work,828,373,NA,8,DRIVE_COM,0.22302027032638327
526690625,1605764,557695,65836328,atwork,1,TRUE,1,atwork,830,828,NA,10,SHARED2FREE,3.560773931968514
526690629,1605764,557695,65836328,atwork,1,FALSE,1,Work,828,830,NA,16,SHARED3FREE,3.5873230181035867
526690909,1605764,557695,65836363,work,1,FALSE,1,Home,373,828,NA,18,DRIVE_COM,0.23664855244359925
526690641,1605764,557695,65836330,eatout,1,TRUE,1,eatout,364,373,NA,20,SHARED3FREE,2.617779266951154
526690645,1605764,557695,65836330,eatout,1,FALSE,1,Home,373,364,NA,21,SHARED3FREE,2.618334383299526
528128529,1610147,559250,66016066,work,1,TRUE,1,work,359,389,NA,5,WALK,-2.507398026012242
528128533,1610147,559250,66016066,work,1,FALSE,1,Home,389,359,NA,11,WALK,-2.5073928939673467
528128465,1610147,559250,66016058,univ,1,TRUE,1,univ,378,389,NA,15,BIKE,-1.6405982613232517
528128469,1610147,559250,66016058,univ,1,FALSE,1,Home,389,378,NA,17,BIKE,-1.6405983075101171
528524425,1611354,559651,66065553,work,1,TRUE,1,work,405,390,NA,17,DRIVEALONEFREE,-0.040550149016187066
528524429,1611354,559651,66065553,work,1,FALSE,1,Home,390,405,NA,21,DRIVEALONEFREE,-0.03917278022345524
529016705,1612855,560187,66127088,shopping,1,TRUE,1,shopping,374,391,NA,14,SHARED2FREE,1.4764349586772385
529016709,1612855,560187,66127088,shopping,1,FALSE,1,Home,391,374,NA,17,SHARED2FREE,1.4659798598692366
530179777,1616401,561574,66272472,school,1,TRUE,1,school,543,387,NA,8,WALK_LOC,-0.9961631042058923
530179781,1616401,561574,66272472,school,1,FALSE,1,Home,387,543,NA,13,WALK_LOC,-0.9693316735278947
530708841,1618014,562082,66338605,school,1,TRUE,1,school,372,388,NA,10,SHARED2FREE,-1.6075841862402176
530708845,1618014,562082,66338605,school,1,FALSE,1,Home,388,372,NA,14,SHARED2FREE,-1.6055373503444077
530931945,1618694,562210,66366493,work,1,TRUE,2,work,473,388,12.78442716733122,8,DRIVEALONEFREE,-0.20567764088661414
530931946,1618694,562210,66366493,work,2,TRUE,2,work,434,473,NA,9,DRIVEALONEFREE,-0.4609583441831269
530931949,1618694,562210,66366493,work,1,FALSE,2,work,347,434,13.122948761073573,18,DRIVEALONEFREE,-0.5430314472381631
530931833,1618694,562210,66366479,othdiscr,1,TRUE,1,othdiscr,289,388,NA,21,SHARED3FREE,1.8614346096672654
530931950,1618694,562210,66366493,work,2,FALSE,2,Home,388,347,NA,21,DRIVEALONEFREE,-0.21444874311433634
530931837,1618694,562210,66366479,othdiscr,1,FALSE,1,Home,388,289,NA,22,SHARED3FREE,1.8597605394737562
531417145,1620174,562758,66427143,escort,1,TRUE,1,escort,379,400,NA,8,DRIVEALONEFREE,0.6716673141256511
531417149,1620174,562758,66427143,escort,1,FALSE,1,Home,400,379,NA,8,SHARED2FREE,0.6802697165706849
531417337,1620174,562758,66427167,shopping,1,TRUE,1,shopping,384,400,NA,9,SHARED3FREE,2.5880593813121378
531417341,1620174,562758,66427167,shopping,1,FALSE,1,Home,400,384,NA,11,SHARED3FREE,2.5897298325904745
531417153,1620174,562758,66427144,escort,1,TRUE,1,escort,351,400,NA,16,SHARED3FREE,1.8306031999601708
531417157,1620174,562758,66427144,escort,1,FALSE,1,Home,400,351,NA,17,SHARED3FREE,1.8247439305088267
531828633,1621428,563175,66478579,school,1,TRUE,1,school,556,400,NA,8,SHARED3FREE,-4.647079117915908
531828637,1621428,563175,66478579,school,1,FALSE,4,shopping,519,556,2.6867134729576096,11,SHARED3FREE,-2.4639621595378944
531828638,1621428,563175,66478579,school,2,FALSE,4,othmaint,518,519,6.425420359858792,11,SHARED3FREE,-0.929808775046959
531828639,1621428,563175,66478579,school,3,FALSE,4,eatout,472,518,6.5644248532007605,12,SHARED3FREE,-0.885427176094436
531828640,1621428,563175,66478579,school,4,FALSE,4,Home,400,472,NA,12,SHARED3FREE,-2.5479756784722865
533173761,1625529,564730,66646720,school,1,TRUE,1,school,413,413,NA,7,WALK,-1.177947446735483
533173765,1625529,564730,66646720,school,1,FALSE,1,Home,413,413,NA,13,WALK,-1.177947446735483
533436489,1626330,564884,66679561,school,1,TRUE,1,school,413,413,NA,6,WALK,-1.1779855038977312
533436493,1626330,564884,66679561,school,1,FALSE,1,Home,413,413,NA,13,WALK,-1.1779855038977312
533839665,1627559,565355,66729958,work,1,TRUE,1,work,472,413,NA,7,DRIVEALONEFREE,-0.7613842307036074
533839353,1627559,565355,66729919,atwork,1,TRUE,1,atwork,518,472,NA,12,WALK,-2.111973871745977
533839357,1627559,565355,66729919,atwork,1,FALSE,1,Work,472,518,NA,12,WALK,-2.111978072806453
533839669,1627559,565355,66729958,work,1,FALSE,1,Home,413,472,NA,19,DRIVEALONEFREE,-0.6068829214594493
537611009,1639057,569877,67201376,work,1,TRUE,1,work,2275,2161,NA,8,SHARED2FREE,0.09297318859786576
537610729,1639057,569877,67201341,atwork,1,TRUE,1,atwork,2282,2275,NA,12,SHARED2FREE,2.4585928624052267
537610733,1639057,569877,67201341,atwork,1,FALSE,1,Work,2275,2282,NA,14,SHARED2FREE,2.4585928624052267
537611013,1639057,569877,67201376,work,1,FALSE,1,Home,2161,2275,NA,17,SHARED2FREE,0.11119425554671297
537981649,1640187,570411,67247706,work,1,TRUE,1,work,2169,2163,NA,6,WALK,-1.3053754169506213
