household_id,TAZ,income,hhsize,HHT,auto_ownership,num_workers,sample_rate,chunk_id,income_in_thousands,income_segment,median_value_of_time,hh_value_of_time,num_non_workers,num_drivers,num_adults,num_children,num_young_children,num_children_5_to_15,num_children_16_to_17,num_college_age,num_young_adults,non_family,family,home_is_urban,home_is_rural,hh_work_auto_savings_ratio,num_under16_not_at_school,num_travel_active,num_travel_active_adults,num_travel_active_preschoolers,num_travel_active_children,num_travel_active_non_preschoolers,participates_in_jtf_model,joint_tour_frequency,num_hh_joint_tours
813602,643,90522,3,1,3,2,1,813601,90.522,3,10.44,2.3104515687369442,1,3,3,0,0,0,0,0,1,FALSE,TRUE,TRUE,FALSE,-0.4655875,0,3,3,0,0,3,TRUE,0_tours,0
816418,607,9720,5,3,0,1,1,816417,9.72,1,6.01,6.116028291815119,4,3,3,2,1,1,0,0,1,FALSE,TRUE,FALSE,FALSE,-0.35552335,2,2,2,0,0,2,TRUE,0_tours,0
816946,597,120825,4,1,0,1,1,816945,120.825,4,12.86,16.648989898253223,3,2,2,2,2,0,0,0,1,FALSE,TRUE,FALSE,FALSE,-0.06355,0,4,2,2,2,2,TRUE,0_tours,0
819938,603,88516,4,1,0,2,1,819937,88.516,3,10.44,4.995664178096679,2,2,2,2,0,2,0,0,2,FALSE,TRUE,FALSE,FALSE,-0.39327666,0,4,2,0,2,4,TRUE,1_Visit,1
2411,43,130513,5,1,4,3,1,2410,130.513,4,12.86,2.4579244098862882,2,4,4,1,0,1,0,1,0,FALSE,TRUE,TRUE,FALSE,-0.10651334,0,4,3,0,1,4,TRUE,0_tours,0
7651,104,0,2,3,0,0,1,7650,0,1,6.01,2.5636440667751232,2,1,1,1,0,1,0,0,1,FALSE,TRUE,TRUE,FALSE,0,0,2,1,0,1,2,TRUE,0_tours,0
17651,1045,28220,2,1,0,2,1,17650,28.22,1,6.01,2.744564805024478,0,2,2,0,0,0,0,1,1,FALSE,TRUE,FALSE,FALSE,-0.13306,0,1,1,0,0,1,FALSE,0_tours,0
23267,1068,0,1,6,1,-8,1,23266,0,1,6.01,5.919356070568107,9,1,1,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,FALSE,0_tours,0
32659,1054,36582,2,2,0,1,1,32658,36.582,2,8.81,1,1,2,2,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,1,0,2,2,0,0,2,TRUE,0_tours,0
34827,1072,701,2,3,0,1,1,34826,0.701,1,6.01,11.758872425843872,1,1,1,1,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,-0.35494834,0,1,0,0,1,1,FALSE,0_tours,0
43371,951,36582,2,2,0,1,1,43370,36.582,2,8.81,20.82375303302515,1,2,2,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,-0.33263668,0,2,2,0,0,2,TRUE,0_tours,0
48019,1095,0,2,3,0,0,1,48018,0,1,6.01,13.472292130426968,2,1,1,1,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,0,1,2,1,0,1,2,TRUE,0_tours,0
49563,1119,31,4,1,0,1,1,49562,0.031,1,6.01,2.7502414046706294,3,2,2,2,1,1,0,0,2,FALSE,TRUE,FALSE,FALSE,-0.033685002,1,4,2,1,2,3,TRUE,0_tours,0
54235,1142,53305,2,2,0,2,1,54234,53.305,2,8.81,2.781277790384156,0,2,2,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,-0.3712392,0,2,2,0,0,2,TRUE,0_tours,0
56875,1123,102563,2,1,0,2,1,56874,102.563,4,12.86,7.471197330385491,0,2,2,0,0,0,0,1,1,FALSE,TRUE,FALSE,FALSE,-0.22152333,0,2,2,0,0,2,TRUE,0_tours,0
61331,1145,53305,2,2,1,2,1,61330,53.305,2,8.81,1.5111891607417425,0,2,2,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,-0.29383084,0,2,2,0,0,2,TRUE,0_tours,0
61651,1146,381248,3,1,3,2,1,61650,381.248,4,12.86,48.06852302193954,1,3,3,0,0,0,0,0,1,FALSE,TRUE,TRUE,FALSE,0.8529133,0,3,3,0,0,3,TRUE,0_tours,0
75691,781,46713,4,1,2,1,1,75690,46.713,2,8.81,22.210585352877185,3,2,2,2,2,0,0,0,2,FALSE,TRUE,FALSE,FALSE,-0.11605916,1,4,2,2,2,2,TRUE,0_tours,0
76947,783,61480,5,1,0,2,1,76946,61.48,3,10.44,20.567949828563158,3,5,4,1,0,0,1,2,0,FALSE,TRUE,FALSE,FALSE,0.8202467,0,5,4,0,1,5,TRUE,0_tours,0
85275,921,162005,2,1,3,2,1,85274,162.005,4,12.86,8.950096741467538,0,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,-0.3129925,0,2,2,0,0,2,TRUE,0_tours,0
86579,1218,72806,2,1,0,2,1,86578,72.806,3,10.44,18.38890378897838,0,2,2,0,0,0,0,2,0,FALSE,TRUE,FALSE,FALSE,-0.20833999,0,0,0,0,0,0,FALSE,0_tours,0
93731,830,627,3,3,0,0,1,93730,0.627,1,6.01,15.042432440650018,3,2,2,1,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,-0.11121417,0,1,0,0,1,1,FALSE,0_tours,0
95611,861,53593,2,3,0,1,1,95610,53.593,2,8.81,10.236256864905862,1,2,2,0,0,0,0,0,2,FALSE,TRUE,FALSE,FALSE,-0.183095,0,2,2,0,0,2,TRUE,0_tours,0
108899,890,372,5,3,2,1,1,108898,0.372,1,6.01,3.2124960363688313,4,3,3,2,1,1,0,0,1,FALSE,TRUE,FALSE,FALSE,1.77118,1,5,3,1,2,4,TRUE,0_tours,0
126603,1258,50483,5,1,3,2,1,126602,50.483,2,8.81,10.65575387537712,3,5,4,1,0,0,1,2,0,FALSE,TRUE,TRUE,FALSE,-0.32441163,0,4,4,0,0,4,TRUE,0_tours,0
126843,1258,37010,2,1,2,0,1,126842,37.01,2,8.81,2.112419769128671,2,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,2,2,0,0,2,TRUE,0_tours,0
130707,1189,50483,5,1,0,2,1,130706,50.483,2,8.81,12.596111545023879,3,5,4,1,0,0,1,2,0,FALSE,TRUE,TRUE,FALSE,-0.30548334,0,1,1,0,0,1,FALSE,0_tours,0
137411,1275,77699,9,1,4,3,1,137410,77.699,3,10.44,8.724778825129414,6,7,6,3,0,2,1,1,2,FALSE,TRUE,TRUE,FALSE,0.38487834,0,8,5,0,3,8,TRUE,0_tours,0
139507,1286,0,1,6,1,-8,1,139506,0,1,6.01,1,9,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,FALSE,0_tours,0
139915,1287,41376,2,1,0,2,1,139914,41.376,2,8.81,5.897572896140897,0,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.28129667,0,2,2,0,0,2,TRUE,0_tours,0
141363,1291,55116,5,1,0,2,1,141362,55.116,2,8.81,3.342502128116286,3,5,3,2,0,0,2,1,0,FALSE,TRUE,TRUE,FALSE,-0.5647733,0,1,1,0,0,1,FALSE,0_tours,0
159947,1323,87796,2,1,2,1,1,159946,87.796,3,10.44,5.689510193588723,1,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.057268333,0,2,2,0,0,2,TRUE,0_tours,0
161875,1253,0,1,6,1,-8,1,161874,0,1,6.01,3.928724796135097,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,0,0,1,1,0,0,1,FALSE,0_tours,0
163915,1164,0,1,4,0,-8,1,163914,0,1,6.01,4.526758798563236,9,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,-0.115394995,0,1,1,0,0,1,FALSE,0_tours,0
170323,1282,13806,4,1,0,1,1,170322,13.806,1,6.01,3.5394599280387222,3,3,3,1,0,1,0,1,0,FALSE,TRUE,FALSE,FALSE,-0.14736584,1,3,3,0,0,3,TRUE,0_tours,0
194115,741,80285,6,1,3,1,1,194114,80.285,3,10.44,12.568709558702055,5,5,5,1,0,1,0,1,1,FALSE,TRUE,TRUE,FALSE,-0.26501834,1,6,5,0,1,6,TRUE,1_Shop,1
208115,716,264016,3,1,2,1,1,208114,264.016,4,12.86,2.3042362620193293,2,3,3,0,0,0,0,0,1,FALSE,TRUE,TRUE,FALSE,1,0,3,3,0,0,3,TRUE,1_Shop,1
216595,711,54161,4,3,2,2,1,216594,54.161,2,8.81,3.144823062878665,2,3,3,1,1,0,0,0,1,FALSE,TRUE,TRUE,FALSE,1.9270517,0,4,3,1,1,3,TRUE,0_tours,0
220195,689,60830,3,1,2,2,1,220194,60.83,3,10.44,20.397938506559985,1,2,2,1,0,1,0,0,0,FALSE,TRUE,TRUE,FALSE,0.76262414,0,3,2,0,1,3,TRUE,0_tours,0
239595,925,124319,5,1,3,2,1,239594,124.319,4,12.86,13.40478832233958,3,3,2,3,0,2,1,0,0,FALSE,TRUE,TRUE,FALSE,0.66811,0,5,2,0,3,5,TRUE,0_tours,0
255307,811,60621,4,1,2,2,1,255306,60.621,3,10.44,2.874374049861915,2,2,2,2,2,0,0,0,2,FALSE,TRUE,FALSE,FALSE,-0.49117833,0,4,2,2,2,2,TRUE,0_tours,0
257827,1450,35897,9,2,3,1,1,257826,35.897,2,8.81,3.6949849475922862,8,3,3,6,3,4,0,0,0,FALSE,TRUE,TRUE,FALSE,1.82425,3,4,1,0,3,4,TRUE,0_tours,0
264539,1402,197103,5,1,4,3,1,264538,197.103,4,12.86,4.852799853417138,2,5,4,1,0,0,1,2,0,FALSE,TRUE,TRUE,FALSE,5,0,5,4,0,1,5,TRUE,0_tours,0
274403,1415,28673,6,1,2,1,1,274402,28.673,1,6.01,9.41794223299754,5,2,2,4,2,2,0,0,0,FALSE,TRUE,TRUE,FALSE,1,2,3,1,0,2,3,TRUE,0_tours,0
275899,1412,75839,5,1,2,1,1,275898,75.839,3,10.44,2.730386856659094,4,2,2,3,0,3,0,0,1,FALSE,TRUE,TRUE,FALSE,1,3,1,1,0,0,1,FALSE,0_tours,0
281739,1350,68356,2,1,2,1,1,281738,68.356,3,10.44,5.676257191788887,1,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,1,0,2,2,0,0,2,TRUE,0_tours,0
283867,1422,97701,3,2,1,3,1,283866,97.701,3,10.44,9.499331624665933,0,3,3,0,0,0,0,0,3,FALSE,TRUE,TRUE,FALSE,0.42330253,0,3,3,0,0,3,TRUE,0_tours,0
286835,1397,81221,3,1,4,3,1,286834,81.221,3,10.44,4.575142477783833,0,3,3,0,0,0,0,0,1,FALSE,TRUE,TRUE,FALSE,2.2755,0,3,3,0,0,3,TRUE,1_Disc,1
302531,204,144864,3,1,3,3,1,302530,144.864,4,12.86,9.334146009725853,0,3,2,1,0,0,1,0,0,FALSE,TRUE,TRUE,FALSE,0.37067834,0,3,2,0,1,3,TRUE,1_Disc,1
308675,258,26018,3,2,0,1,1,308674,26.018,1,6.01,1.6156934560747842,2,2,1,2,0,1,1,0,0,FALSE,TRUE,TRUE,FALSE,-0.116505004,0,3,1,0,2,3,TRUE,0_tours,0
312467,200,39930,2,1,1,0,1,312466,39.93,2,8.81,2.4941992022839905,2,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,2,2,0,0,2,TRUE,0_tours,0
314643,193,366859,4,2,2,3,1,314642,366.859,4,12.86,5.32649444789749,1,4,4,0,0,0,0,0,2,FALSE,TRUE,TRUE,FALSE,0.813935,0,4,4,0,0,4,TRUE,0_tours,0
314963,193,97779,3,2,3,2,1,314962,97.779,3,10.44,18.41968607757081,1,3,3,0,0,0,0,3,0,FALSE,TRUE,TRUE,FALSE,0.555535,0,3,3,0,0,3,TRUE,1_Disc,1
318203,179,139743,2,1,2,2,1,318202,139.743,4,12.86,14.210429804131582,0,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0.90800166,0,2,2,0,0,2,TRUE,0_tours,0
334731,272,64780,2,1,3,2,1,334730,64.78,3,10.44,6.619653291958457,0,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,2,0,1,1,0,0,1,FALSE,0_tours,0
344835,289,34380,6,3,0,1,1,344834,34.38,2,8.81,23.166679535415643,5,1,1,5,0,5,0,0,1,FALSE,TRUE,FALSE,FALSE,-0.047670003,4,2,1,0,1,2,TRUE,0_tours,0
349563,297,56197,2,1,2,2,1,349562,56.197,2,8.81,3.6143162472511423,0,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0.8106267,0,2,2,0,0,2,TRUE,0_tours,0
361251,1431,82361,2,3,0,1,1,361250,82.361,3,10.44,12.908953310163568,1,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.13968833,0,2,2,0,0,2,TRUE,0_tours,0
365427,1433,108321,2,3,0,2,1,365426,108.321,4,12.86,12.983704587926523,0,2,2,0,0,0,0,0,1,FALSE,TRUE,TRUE,FALSE,-0.3303458,0,2,2,0,0,2,TRUE,0_tours,0
372979,1493,44603,8,1,4,2,1,372978,44.603,2,8.81,2.383111611183927,6,5,5,3,1,2,0,1,2,FALSE,TRUE,TRUE,FALSE,0.73764753,2,8,5,1,3,7,TRUE,1_Main,1
374699,1487,107446,2,1,2,0,1,374698,107.446,4,12.86,11.324536139820651,2,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,2,2,0,0,2,TRUE,0_tours,0
376067,1489,136994,2,1,2,2,1,376066,136.994,4,12.86,5.672828101249407,0,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.49290252,0,2,2,0,0,2,TRUE,0_tours,0
377395,1495,48213,2,3,2,0,1,377394,48.213,2,8.81,1.0148100321816835,2,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,2,2,0,0,2,TRUE,0_tours,0
381963,1504,407626,6,1,3,3,1,381962,407.626,4,12.86,12.78819493613359,3,4,4,2,0,2,0,2,0,FALSE,TRUE,FALSE,FALSE,3.4970834,0,6,4,0,2,6,TRUE,0_tours,0
383315,1559,81906,5,1,3,3,1,383314,81.906,3,10.44,10.270960114505066,2,3,3,2,0,2,0,1,0,FALSE,TRUE,TRUE,FALSE,2.8141665,0,4,2,0,2,4,TRUE,0_tours,0
390547,1537,103,4,3,0,1,1,390546,0.103,1,6.01,1.9300919604580233,3,1,1,3,2,1,0,0,1,FALSE,TRUE,TRUE,FALSE,1,0,4,1,2,3,2,TRUE,0_tours,0
396987,1533,23662,4,1,4,1,1,396986,23.662,1,6.01,4.395297104503047,3,4,4,0,0,0,0,1,1,FALSE,TRUE,TRUE,FALSE,1,0,4,4,0,0,4,TRUE,0_tours,0
403315,1708,14089,3,1,2,1,1,403314,14.089,1,6.01,4.617223272144491,2,2,2,1,1,0,0,0,2,FALSE,TRUE,TRUE,FALSE,-0.22852834,1,1,1,0,0,1,FALSE,0_tours,0
410259,1712,184406,4,1,2,3,1,410258,184.406,4,12.86,9.244138280828036,1,4,4,0,0,0,0,0,1,FALSE,TRUE,TRUE,FALSE,0.04501915,0,3,3,0,0,3,TRUE,0_tours,0
411683,1713,67750,2,1,2,2,1,411682,67.75,3,10.44,7.457940675436888,0,2,2,0,0,0,0,1,1,FALSE,TRUE,TRUE,FALSE,-0.70034504,0,2,2,0,0,2,TRUE,0_tours,0
415403,1745,118197,4,1,4,2,1,415402,118.197,4,12.86,4.509078962450948,2,2,2,2,0,2,0,0,0,FALSE,TRUE,TRUE,FALSE,1.647,2,3,1,0,2,3,TRUE,0_tours,0
415571,1745,105565,7,1,2,2,1,415570,105.565,4,12.86,6.84839726314884,5,3,2,5,0,4,1,0,0,FALSE,TRUE,TRUE,FALSE,0.7821867,1,7,2,0,5,7,TRUE,1_Disc,1
438235,1739,102535,3,1,2,1,1,438234,102.535,4,12.86,45.949967798997456,2,3,3,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,0.34025,0,3,3,0,0,3,TRUE,0_tours,0
443595,1641,38083,2,1,1,0,1,443594,38.083,2,8.81,6.8631616370397435,2,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,0,0,2,2,0,0,2,TRUE,1_Main,1
445363,1644,290980,2,1,2,1,1,445362,290.98,4,12.86,11.471953377478716,1,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,0.42958334,0,2,2,0,0,2,TRUE,1_Shop,1
446947,1656,117481,3,1,3,2,1,446946,117.481,4,12.86,15.964592760076846,1,3,3,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,-0.43626836,0,3,3,0,0,3,TRUE,1_Disc,1
447963,1658,63806,5,1,4,1,1,447962,63.806,3,10.44,4.817081916718393,4,5,5,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,1,0,5,5,0,0,5,TRUE,0_tours,0
449355,1681,193087,3,1,2,1,1,449354,193.087,4,12.86,13.758740355423024,2,3,3,0,0,0,0,0,1,FALSE,TRUE,TRUE,FALSE,1,0,3,3,0,0,3,TRUE,0_tours,0
451787,1654,25900,5,2,1,1,1,451786,25.9,1,6.01,2.7448795015014915,4,2,2,3,2,1,0,0,1,FALSE,TRUE,TRUE,FALSE,-0.5868899,1,5,2,2,3,3,TRUE,0_tours,0
452083,1654,162650,2,1,0,1,1,452082,162.65,4,12.86,2.9482709656821084,1,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.160955,0,2,2,0,0,2,TRUE,0_tours,0
458275,1631,47759,2,3,0,1,1,458274,47.759,2,8.81,3.0176116253817042,1,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,-0.169,0,2,2,0,0,2,TRUE,0_tours,0
469787,1671,69028,3,3,0,1,1,469786,69.028,3,10.44,26.96333262762967,2,2,1,2,0,1,1,0,0,FALSE,TRUE,FALSE,FALSE,1,1,3,1,0,2,3,TRUE,0_tours,0
472051,1686,48602,6,1,0,2,1,472050,48.602,2,8.81,9.330380155881782,4,2,2,4,4,1,0,1,1,FALSE,TRUE,FALSE,FALSE,0.82360584,0,6,2,4,4,2,TRUE,0_tours,0
480995,2035,74209,3,3,3,2,1,480994,74.209,3,10.44,9.973172524019594,1,3,3,0,0,0,0,0,1,FALSE,TRUE,TRUE,FALSE,2,0,3,3,0,0,3,TRUE,0_tours,0
498539,1967,0,1,6,1,-8,1,498538,0,1,6.01,1.5223526545720447,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,0,0,1,1,0,0,1,FALSE,0_tours,0
501963,1894,4566,4,1,2,1,1,501962,4.566,1,6.01,2.6171256151688542,3,2,2,2,1,1,0,0,1,FALSE,TRUE,TRUE,FALSE,1,0,4,2,1,2,3,TRUE,0_tours,0
509627,1992,127514,3,2,4,2,1,509626,127.514,4,12.86,9.749920324619568,1,3,3,0,0,0,0,0,3,FALSE,TRUE,TRUE,FALSE,3,0,3,3,0,0,3,TRUE,0_tours,0
512747,2013,103599,5,1,3,1,1,512746,103.599,4,12.86,12.788583185115312,4,2,2,3,0,3,0,0,0,FALSE,TRUE,TRUE,FALSE,1,0,5,2,0,3,5,TRUE,0_tours,0
517387,1919,62712,6,1,3,2,1,517386,62.712,3,10.44,4.704182427016312,4,2,2,4,0,4,0,0,0,FALSE,TRUE,TRUE,FALSE,2,1,5,2,0,3,5,TRUE,0_tours,0
526755,2847,166794,2,1,2,1,1,526754,166.794,4,12.86,42.57602608068168,1,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,1,0,2,2,0,0,2,TRUE,0_tours,0
527459,302,3763,5,3,3,0,1,527458,3.763,1,6.01,25.528726300958397,5,3,3,2,0,2,0,0,1,FALSE,TRUE,FALSE,FALSE,0,0,5,3,0,2,5,TRUE,0_tours,0
535227,338,356411,5,2,0,1,1,535226,356.411,4,12.86,18.20056454726894,4,1,1,4,0,4,0,0,0,FALSE,TRUE,FALSE,FALSE,-0.30799335,4,1,1,0,0,1,FALSE,0_tours,0
539659,329,54700,4,1,2,1,1,539658,54.7,2,8.81,3.0070754629806165,3,4,3,1,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,-0.075574994,0,4,3,0,1,4,TRUE,0_tours,0
540115,346,0,1,6,1,-8,1,540114,0,1,6.01,1,9,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,-0.09864333,0,1,1,0,0,1,FALSE,0_tours,0
548523,366,48638,3,3,0,2,1,548522,48.638,2,8.81,3.17797792086389,1,2,1,2,0,1,1,0,0,FALSE,TRUE,FALSE,FALSE,-0.239725,0,3,1,0,2,3,TRUE,0_tours,0
559651,390,56441,2,2,2,2,1,559650,56.441,2,8.81,6.072546490011353,0,2,2,0,0,0,0,1,0,FALSE,TRUE,TRUE,FALSE,-0.16582167,0,2,2,0,0,2,TRUE,0_tours,0
560187,391,1853,2,2,0,0,1,560186,1.853,1,6.01,1.1731859550803505,2,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,0,0,2,2,0,0,2,TRUE,0_tours,0
565355,413,60087,2,1,2,2,1,565354,60.087,3,10.44,11.28767123694386,0,2,2,0,0,0,0,1,1,FALSE,TRUE,TRUE,FALSE,0.72629166,0,2,2,0,0,2,TRUE,0_tours,0
570411,2163,42476,3,1,3,2,1,570410,42.476,2,8.81,3.0887943112797367,1,3,2,1,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,1.2088333,0,3,2,0,1,3,TRUE,0_tours,0
578611,2206,55168,4,3,4,3,1,578610,55.168,2,8.81,4.948810619167949,1,4,4,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,3.7795835,0,4,4,0,0,4,TRUE,0_tours,0
579419,2207,39717,5,1,3,3,1,579418,39.717,2,8.81,6.15026078171501,2,5,5,0,0,0,0,3,0,FALSE,TRUE,TRUE,FALSE,3.7389998,0,5,5,0,0,5,TRUE,0_tours,0
579427,2207,66284,5,1,4,3,1,579426,66.284,3,10.44,3.696831935263252,2,5,3,2,0,0,2,1,0,FALSE,TRUE,TRUE,FALSE,2.63225,0,1,1,0,0,1,FALSE,0_tours,0
580083,2208,15573,5,3,2,1,1,580082,15.573,1,6.01,1.3803468888271395,4,2,2,3,1,3,0,0,2,FALSE,TRUE,TRUE,FALSE,1.5104167,0,5,2,1,3,4,TRUE,0_tours,0
594707,2271,120534,7,1,2,3,1,594706,120.534,4,12.86,8.470930942140756,4,6,5,2,0,1,1,3,0,FALSE,TRUE,TRUE,FALSE,3.889585,1,3,2,0,1,3,TRUE,0_tours,0
600739,2280,42268,2,1,2,0,1,600738,42.268,2,8.81,10.073345432670438,2,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,FALSE,0_tours,0
604923,2297,7411,3,3,2,1,1,604922,7.411,1,6.01,4.405013238704136,2,1,1,2,2,0,0,1,0,FALSE,TRUE,FALSE,FALSE,1,0,3,1,2,2,1,TRUE,0_tours,0
615987,2334,37414,6,1,1,1,1,615986,37.414,2,8.81,3.789290749689365,5,2,2,4,2,2,0,0,2,FALSE,TRUE,FALSE,FALSE,0.417,0,5,1,2,4,3,TRUE,0_tours,0
617083,2323,78873,2,1,0,2,1,617082,78.873,3,10.44,3.1388105444114305,0,2,2,0,0,0,0,0,2,FALSE,TRUE,FALSE,FALSE,0.9884433,0,2,2,0,0,2,TRUE,0_tours,0
623299,2263,59051,7,1,2,1,1,623298,59.051,2,8.81,5.2808126248719995,6,2,2,5,1,4,0,0,0,FALSE,TRUE,TRUE,FALSE,1,0,7,2,1,5,6,TRUE,0_tours,0
629475,2050,44155,3,1,4,2,1,629474,44.155,2,8.81,7.720133678299888,1,3,3,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,3,0,3,3,0,0,3,TRUE,0_tours,0
633411,2502,132971,5,1,2,2,1,633410,132.971,4,12.86,21.268348807707195,3,2,2,3,1,2,0,0,0,FALSE,TRUE,TRUE,FALSE,1.2131667,0,5,2,1,3,4,TRUE,0_tours,0
654291,2115,122051,6,1,2,2,1,654290,122.051,4,12.86,23.39926926256978,4,2,2,4,1,4,0,0,0,FALSE,TRUE,TRUE,FALSE,2,1,5,2,0,3,5,TRUE,0_tours,0
654635,2069,327087,6,1,2,1,1,654634,327.087,4,12.86,5.381672769150609,5,2,2,4,1,3,0,0,0,FALSE,TRUE,TRUE,FALSE,0.55683327,1,5,1,1,4,4,TRUE,0_tours,0
665243,2132,121343,7,1,3,1,1,665242,121.343,4,12.86,3.3326530421763274,6,2,2,5,2,4,0,0,0,FALSE,TRUE,TRUE,FALSE,1,1,6,2,1,4,5,TRUE,0_tours,0
668451,2529,162397,2,1,2,1,1,668450,162.397,4,12.86,7.224748719652211,1,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,1,0,2,2,0,0,2,TRUE,0_tours,0
674491,2561,0,4,3,1,0,1,674490,0,1,6.01,1.846468066245156,4,1,1,3,0,3,0,0,0,FALSE,TRUE,TRUE,FALSE,0,2,4,1,0,3,4,TRUE,0_tours,0
677403,2735,129395,6,1,3,2,1,677402,129.395,4,12.86,3.83658153299401,4,2,2,4,0,4,0,0,0,FALSE,TRUE,TRUE,FALSE,0.65510666,1,6,2,0,4,6,TRUE,0_tours,0
677747,2737,26291,4,3,4,2,1,677746,26.291,1,6.01,1.948508202359243,2,4,4,0,0,0,0,4,0,FALSE,TRUE,TRUE,FALSE,2.8317385,0,4,4,0,0,4,TRUE,0_tours,0
691003,2366,179951,6,1,3,2,1,691002,179.951,4,12.86,32.695493292335236,4,3,3,3,3,0,0,1,0,FALSE,TRUE,FALSE,FALSE,2,0,6,3,3,3,3,TRUE,0_tours,0
693187,2380,59155,4,1,1,3,1,693186,59.155,2,8.81,4.08055376458053,1,3,3,1,0,1,0,1,0,FALSE,TRUE,FALSE,FALSE,0.93312836,0,4,3,0,1,4,TRUE,0_tours,0
699099,2398,85428,2,2,2,2,1,699098,85.428,3,10.44,13.808852364990964,0,2,2,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,0.91470337,0,2,2,0,0,2,TRUE,0_tours,0
704555,2408,123511,6,1,2,3,1,704554,123.511,4,12.86,3.0511392075635113,3,4,3,3,0,2,1,1,0,FALSE,TRUE,TRUE,FALSE,1.31933,1,2,1,0,1,2,TRUE,0_tours,0
708595,2430,110594,6,2,4,3,1,708594,110.594,4,12.86,18.704175541804435,3,5,4,2,0,1,1,1,0,FALSE,TRUE,FALSE,FALSE,2.4728334,0,5,3,0,2,5,TRUE,0_tours,0
710099,2436,0,1,4,1,-8,1,710098,0,1,6.01,2.1807094596668866,9,1,1,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,-0.076788336,0,1,1,0,0,1,FALSE,0_tours,0
712163,2450,24066,8,3,2,0,1,712162,24.066,1,6.01,3.3558903428085625,8,4,3,5,1,3,1,0,0,FALSE,TRUE,FALSE,FALSE,0,0,6,1,1,5,5,TRUE,0_tours,0
719171,473,42121,6,1,2,2,1,719170,42.121,2,8.81,8.274129838596457,4,2,2,4,1,3,0,0,2,FALSE,TRUE,TRUE,FALSE,2,0,5,1,1,4,4,TRUE,0_tours,0
723731,441,84533,2,1,0,1,1,723730,84.533,3,10.44,40.97018908194123,1,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.15162998,0,1,1,0,0,1,FALSE,0_tours,0
729187,430,0,1,4,1,-8,1,729186,0,1,6.01,1.5072212597930317,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,-0.22585998,0,1,1,0,0,1,FALSE,0_tours,0
